Id,SalePrice
1496,247295.534324765
1497,125788.201032033
1498,219000.575021081
1499,163348.710454246
1500,183091.119210543
1501,199644.431332437
1502,151606.020504325
1503,145662.597279618
1504,83684.4315832613
1505,197208.527059039
1506,203121.721585514
1507,114985.896179233
1508,195468.132341586
1509,169709.467614488
1510,131145.668010896
1511,164243.093591936
1512,163603.714685417
1513,229691.445581791
1514,187710.055336507
1515,238301.351489618
1516,178004.14534214
1517,136116.835252653
1518,157132.24735012
1519,104861.64403519
1520,169490.926803353
1521,162577.283475088
1522,164418.635335751
1523,156361.348441108
1524,127194.953459161
1525,200968.994407876
1526,131178.042604212
1527,106975.683021846
1528,200198.833004225
1529,204137.649617923
1530,98702.7716007838
1531,171747.732963911
1532,149787.770623946
1533,153043.516426682
1534,149606.214386816
1535,218323.366272218
1536,111451.23789582
1537,167607.144025046
1538,135982.54937135
1539,170837.910851965
1540,257454.746703906
1541,209152.298066301
1542,138701.03081779
1543,126114.76912554
1544,172173.644148936
1545,236563.494900045
1546,168615.091264626
1547,203239.484335946
1548,144774.314739433
1549,162143.66545255
1550,124823.738931323
1551,188274.998804733
1552,151321.222785945
1553,199408.43133982
1554,142198.51738302
1555,162703.64390308
1556,167974.670021223
1557,181451.953854329
1558,211877.066815549
1559,200197.312925778
1560,169254.806200037
1561,144348.539113648
1562,148893.352531576
1563,169255.074729091
1564,142565.776443273
1565,170992.359885701
1566,212677.868276244
1567,201734.922103933
1568,155619.021101984
1569,192261.399983752
1570,173541.6993157
1571,207382.736366976
1572,134810.083179582
1573,113100.618161737
1574,190268.029772215
1575,95801.7532247742
1576,187550.325741542
1577,162689.193931074
1578,159271.639045003
1579,153902.319349547
1580,151639.600690271
1581,145940.414876282
1582,188402.361847064
1583,211632.672963513
1584,167261.165632499
1585,170402.133318841
1586,125579.871949951
1587,100403.119937458
1588,198008.137649078
1589,147607.340817479
1590,140396.777461457
1591,165854.307893707
1592,152948.38149046
1593,188837.75641128
1594,172148.476464967
1595,195456.781108429
1596,135171.609276701
1597,129823.713079729
1598,198107.807158548
1599,216203.659619409
1600,238292.41314202
1601,142709.966786313
1602,124284.017034541
1603,139602.976698268
1604,139044.855343227
1605,148054.005344125
1606,145863.317937414
1607,211559.143177053
1608,213614.096475804
1609,155536.387444731
1610,192465.416021687
1611,154471.242658454
1612,208751.068344405
1613,220685.304818659
1614,147171.133959598
1615,214483.686027427
1616,117104.929678106
1617,162184.604304482
1618,200726.912622543
1619,137146.211877812
1620,128207.258288401
1621,220896.045112816
1622,284803.392600967
1623,219690.143100111
1624,188286.484461653
1625,195046.436828797
1626,137400.431060219
1627,166434.97779509
1628,261447.635937617
1629,176891.977444477
1630,142708.630605376
1631,151446.384148021
1632,214516.209031571
1633,146142.773934594
1634,169095.186901656
1635,118668.671873846
1636,175627.273392187
1637,151185.161944892
1638,144822.38262139
1639,215051.612859836
1640,278350.468360835
1641,199732.289944234
1642,278184.294758717
1643,171061.604719355
1644,172245.345509598
1645,181737.543953127
1646,261558.707030774
1647,141428.153337202
1648,138793.831119781
1649,219329.282418647
1650,176334.074026355
1651,182903.505067879
1652,155583.087550252
1653,192845.226985116
1654,169959.754207239
1655,123026.393232085
1656,217195.947496019
1657,179379.820740381
1658,173063.529941604
1659,211324.157142545
1660,212483.584292543
1661,168367.508659477
1662,185056.823837404
1663,212092.026868768
1664,220682.510783364
1665,167452.911344742
1666,211721.476936883
1667,103016.656609184
1668,185571.953875069
1669,142537.185424259
1670,154052.586913332
1671,302185.796443986
1672,217335.949585748
1673,202372.329705053
1674,143092.895355941
1675,213462.437106923
1676,170659.793100564
1677,150199.278373904
1678,125340.938056994
1679,169702.273919605
1680,116193.048571329
1681,136632.270478267
1682,158462.931633482
1683,185445.374717212
1684,225280.361593805
1685,152049.86676178
1686,174119.104080159
1687,137691.213829444
1688,162229.009699679
1689,203332.755308045
1690,194249.276406028
1691,227298.62267559
1692,126939.147202766
1693,200809.304928216
1694,153243.904467678
1695,253370.703474839
1696,97844.4633754201
1697,155582.504553443
1698,202758.781758872
1699,193693.377517892
1700,196453.340415479
1701,118610.073184854
1702,200441.554417156
1703,183744.358749789
1704,129485.627809633
1705,242705.924165115
1706,178576.402786502
1707,175775.068660983
1708,226652.60242087
1709,128619.494743624
1710,149621.108292279
1711,181228.935054976
1712,192253.839027741
1713,201553.038105729
1714,135374.282731589
1715,146880.449522321
1716,176034.812771573
1717,117516.95830915
1718,169677.958146801
1719,211553.335389876
1720,115641.873271133
1721,187902.149675211
1722,124687.066591676
1723,163023.103290893
1724,185470.247631416
1725,198267.832553747
1726,146445.97382823
1727,184754.681557357
1728,177638.933324115
1729,204014.714507225
1730,165300.473672197
1731,212129.095981574
1732,233891.084102219
1733,187848.259446265
1734,217642.312737324
1735,103861.944407419
1736,161310.020127998
1737,243706.144357739
1738,171287.530615339
1739,208121.438929018
1740,144072.437942043
1741,138887.702467711
1742,192700.789919308
1743,221218.278485582
1744,79967.8245783661
1745,156944.37093586
1746,137632.071599573
1747,115275.988699228
1748,171481.713767331
1749,157425.551559319
1750,203601.395877367
1751,176155.801466522
1752,148455.436270612
1753,204739.249063542
1754,204548.391354817
1755,152833.041828872
1756,172909.2340939
1757,151169.322063002
1758,157935.961890284
1759,177881.136020861
1760,162590.46700816
1761,100901.615815729
1762,183295.556856994
1763,168316.599128932
1764,205652.954780526
1765,142955.249574409
1766,204661.644966878
1767,201030.757530258
1768,141676.195533493
1769,128880.501652011
1770,259689.453459687
1771,207130.454871303
1772,244604.103387491
1773,122547.55280274
1774,207430.055631907
1775,166252.675563433
1776,142341.646262193
1777,152802.640071813
1778,206426.401230224
1779,194066.769216342
1780,183003.198126995
1781,151138.539136569
1782,284357.605249613
1783,185410.924372976
1784,149634.055714345
1785,154910.486954335
1786,147667.884958191
1787,239600.781706588
1788,175007.865285345
1789,152069.409397585
1790,158127.083988137
1791,163123.55473461
1792,224879.294926461
1793,140194.873597525
1794,200535.331272439
1795,171837.320135392
1796,260181.65189709
1797,199983.235662705
1798,140355.155713433
1799,157529.766954513
1800,217047.322509349
1801,178881.829686694
1802,154700.224282735
1803,195789.944251876
1804,128427.470738649
1805,64822.6703204031
1806,134818.105141643
1807,147895.898136878
1808,215040.239029186
1809,201389.773330277
1810,164094.959318453
1811,156111.554783625
1812,189886.096651083
1813,193150.406757473
1814,166326.322327316
1815,237641.180740699
1816,152463.188933797
1817,151096.886606265
1818,168144.166224508
1819,215873.072864482
1820,151286.059983579
1821,189916.177169093
1822,163929.234194409
1823,180706.028121282
1824,150751.317559656
1825,190018.275906994
1826,222504.282366548
1827,205513.60001481
1828,125897.981355604
1829,130508.981038561
1830,187269.261563
1831,140107.156756719
1832,134902.606618845
1833,131378.364712947
1834,148431.116832562
1835,147887.369836107
1836,121925.319200291
1837,180258.712075366
1838,154755.94273046
1839,130029.592968167
1840,137403.465984478
1841,192446.809912466
1842,184221.094512971
1843,145697.152796798
1844,192655.749935144
1845,120464.30745174
1846,204869.672090773
1847,206060.905934162
1848,150221.99896649
1849,211454.075236431
1850,171902.168571297
1851,186947.704162953
1852,130700.777010591
1853,184895.335114173
1854,124178.216604971
1855,235135.951636063
1856,172058.911751866
1857,160178.410032974
1858,111277.758631636
1859,209084.54497872
1860,294175.693597617
1861,154596.078757718
1862,154800.497329178
1863,147169.197230833
1864,243058.943188235
1865,170956.943247376
1866,202531.379989057
1867,168270.257563643
1868,156458.293414764
1869,184085.795787117
1870,136330.474463545
1871,128276.614424908
1872,171257.626651988
1873,200399.682539489
1874,147787.809448937
1875,176010.679976747
1876,142433.852960036
1877,201446.151175369
1878,175031.450198849
1879,145053.99195646
1880,152473.731730138
1881,137044.566545524
1882,153867.447329013
1883,258028.854641901
1884,181817.100486609
1885,253499.639619909
1886,129460.460178011
1887,141118.575015096
1888,142757.798632947
1889,113918.91367535
1890,276834.464057903
1891,162552.957919306
1892,178717.629270085
1893,242067.791497172
1894,215510.208260423
1895,139791.070032821
1896,208307.373934096
1897,148808.892118069
1898,163706.908148482
1899,139963.316699721
1900,215559.407912356
1901,127714.530934586
1902,170724.833724929
1903,208385.252859836
1904,219976.642829728
1905,129281.197377642
1906,173970.944474254
1907,183905.629663233
1908,181329.022774497
1909,147553.482666298
1910,201108.792793125
1911,143101.225756864
1912,149747.225777896
1913,221258.502466421
1914,186646.846351527
1915,171135.649851203
1916,117676.820043885
1917,213722.035125589
1918,155767.644408106
1919,185292.654160029
1920,175396.813148944
1921,163051.420796707
1922,244522.079096132
1923,161062.760689454
1924,191521.65909941
1925,148531.930778339
1926,242348.589206613
1927,153091.287024088
1928,181497.354426656
1929,151166.754192064
1930,136682.708991786
1931,227049.92510441
1932,148374.986605522
1933,209486.89587909
1934,185552.55789074
1935,171940.898601851
1936,178013.969420463
1937,128635.998091887
1938,256662.862000325
1939,148103.790996823
1940,148493.037318551
1941,162102.170428561
1942,228052.132941603
1943,170739.988685686
1944,220063.697710675
1945,136720.545022948
1946,219758.633931735
1947,231629.209875902
1948,184827.32523825
1949,191630.664858569
1950,142120.731946846
1951,175898.814140588
1952,212833.171002434
1953,214101.475941326
1954,116119.846897984
1955,176249.517512229
1956,159775.63925514
1957,136088.660504271
1958,235130.311873825
1959,153183.754655723
1960,173758.196950886
1961,168335.261585321
1962,216204.99486957
1963,169375.301272977
1964,158247.621794788
1965,141940.763266359
1966,91130.0220704255
1967,180656.806681695
1968,159246.095327064
1969,191740.319961429
1970,282529.23821106
1971,173720.623081845
1972,194100.029955406
1973,213050.584880629
1974,209070.422805817
1975,114275.282791395
1976,183059.75086965
1977,195952.974162812
1978,143329.661140261
1979,114907.063530432
1980,135937.85191162
1981,193776.720158357
1982,196704.846688072
1983,183960.862998892
1984,180892.901693876
1985,126004.704352877
1986,171411.631346175
1987,217158.341956338
1988,168372.798554471
1989,217027.668713046
1990,169223.730673581
1991,221647.293194817
1992,171908.002377406
1993,196596.784778511
1994,157065.917573889
1995,133424.164503609
1996,154048.45678097
1997,179076.944229677
1998,134671.215506577
1999,167450.364217532
2000,189768.29569978
2001,115538.396388342
2002,204072.306862683
2003,217524.745649538
2004,193217.818845298
2005,183253.827276975
2006,253182.590886575
2007,125797.880528408
2008,151330.622161316
2009,208623.780331655
2010,219821.573239456
2011,126145.45209121
2012,230988.810913802
2013,184868.767981385
2014,172609.092335457
2015,169642.384792339
2016,188232.658881078
2017,141801.916834902
2018,156861.228599749
2019,176890.621047439
2020,203746.414287627
2021,138633.731433567
2022,227886.673507274
2023,187038.576249421
2024,140668.358196045
2025,192298.48804575
2026,163331.069230086
2027,172599.324703372
2028,161397.147588575
2029,128246.726546495
2030,262326.651178116
2031,188067.595816811
2032,144691.712963923
2033,186560.315403026
2034,161940.811257613
2035,159504.173040749
2036,188902.781011662
2037,109685.354749274
2038,124297.35624322
2039,195967.920673272
2040,176206.964784633
2041,138989.146695311
2042,231885.515876933
2043,220236.274303143
2044,79588.8349633698
2045,149205.971705753
2046,183792.052513314
2047,167509.273396575
2048,178807.68075806
2049,202662.491455837
2050,193755.078088049
2051,181442.609626969
2052,142476.834533251
2053,167046.855095813
2054,154549.80206841
2055,167409.331621559
2056,187737.092755747
2057,189626.373845829
2058,99778.9152247002
2059,221706.119491928
2060,192561.559053651
2061,240315.447855679
2062,148827.036726616
2063,285030.539790923
2064,190241.361885542
2065,221038.034057589
2066,220418.137072929
2067,135009.641239535
2068,180612.691116169
2069,141808.60368671
2070,159195.858247373
2071,97603.2373808344
2072,170482.406146091
2073,204431.611424917
2074,137681.168779572
2075,202536.970273978
2076,178873.101512692
2077,216317.479259508
2078,175124.675564511
2079,106064.444320892
2080,211989.750748363
2081,100569.985059896
2082,201734.714225176
2083,147388.063908913
2084,124433.431449591
2085,138330.720860791
2086,225888.323871341
2087,102530.281534674
2088,116460.422581727
2089,121445.081981637
2090,145040.778038008
2091,137272.94619703
2092,273571.282850365
2093,168637.560142734
2094,171879.525079704
2095,189640.168343061
2096,125558.019254135
2097,146926.05479696
2098,216679.574558048
2099,177347.170084988
2100,116321.811001589
2101,118234.270222574
2102,158863.941448858
2103,205904.651405637
2104,149341.805557427
2105,173821.971872296
2106,190864.964948109
2107,191267.402900893
2108,151930.229537479
2109,162007.019322105
2110,138712.355494039
2111,172736.754080381
2112,132865.267894922
2113,147524.249999462
2114,124207.531198787
2115,139882.251791686
2116,250082.912663111
2117,127804.450949446
2118,160757.981173788
2119,114351.046725363
2120,49400.9452164394
2121,171985.731815504
2122,105878.920912681
2123,151579.688888303
2124,158239.118997363
2125,141325.010041333
2126,171157.814834442
2127,205119.442437517
2128,156879.205173183
2129,188907.539523813
2130,189001.516183152
2131,169491.760756824
2132,121336.501613942
2133,137773.697017731
2134,222701.949794705
2135,165411.402255383
2136,145599.758404715
2137,140730.247589669
2138,159044.207012519
2139,209861.120904358
2140,166920.256257987
2141,160912.043333422
2142,171163.401196318
2143,167668.918352337
2144,179852.715741908
2145,169924.722917506
2146,187889.948600492
2147,175239.527347623
2148,200420.838939586
2149,226967.635012971
2150,182647.645673446
2151,118743.023046771
2152,88332.2349004591
2153,271492.142054349
2154,171839.583778803
2155,228414.227565632
2156,142949.869982807
2157,169613.213633958
2158,196561.3035685
2159,118231.715151961
2160,144120.848036887
2161,174269.790870145
2162,142158.81366351
2163,115628.003294713
2164,193891.183026159
2165,156445.40173196
2166,229174.682014409
2167,198555.122968859
2168,74113.2453784706
2169,194909.47028677
2170,209902.633103822
2171,191223.217914344
2172,172397.544929945
2173,140103.119580716
2174,215823.954198162
2175,153391.887860668
2176,199206.872056804
2177,215656.191872122
2178,215967.478055441
2179,192836.776187124
2180,188610.221923994
2181,183703.005407475
2182,187925.357612246
2183,198063.705472483
2184,135948.051141566
2185,204170.534412004
2186,141369.591932442
2187,107113.380355084
2188,121355.073900454
2189,148660.63447888
2190,196890.693758729
2191,254951.337995893
2192,186365.179609396
2193,136207.69181395
2194,141842.883601949
2195,121131.777183152
2196,158432.761595202
2197,201374.930057209
2198,159113.842835002
2199,162882.072874849
2200,161047.341806216
2201,113284.008371783
2202,147581.924591241
2203,178448.385542427
2204,171980.445782205
2205,137795.442992348
2206,152120.575463027
2207,182856.896919435
2208,135038.929951018
2209,151208.085927492
2210,206967.228841214
2211,243930.679735711
2212,189617.679288168
2213,209676.16260529
2214,78965.9093800076
2215,193587.416505307
2216,190633.749041674
2217,142761.616988609
2218,162106.088646331
2219,139669.632570504
2220,150524.005068344
2221,139870.110146926
2222,157120.67831633
2223,240881.237007066
2224,156203.16749295
2225,271079.480978587
2226,281491.703017718
2227,205282.897365893
2228,175985.636977508
2229,121042.705440243
2230,172062.180536227
2231,196084.721701318
2232,97419.727623734
2233,210773.657215024
2234,84202.2704747367
2235,141638.448358176
2236,187449.922078111
2237,174803.171143927
2238,128706.297847797
2239,194359.959543047
2240,129859.928165446
2241,200533.854561557
2242,193437.235525316
2243,175012.942309273
2244,236393.494954985
2245,194194.425727925
2246,119838.995813912
2247,163937.722799332
2248,187249.201225127
2249,231536.924627703
2250,227260.661141457
2251,178241.78536232
2252,225762.877555243
2253,220559.152361146
2254,180845.599931713
2255,150832.600810694
2256,156271.111542961
2257,134561.869722001
2258,125989.164806354
2259,151931.550219487
2260,142844.372568628
2261,194121.947208009
2262,155716.364770137
2263,188220.139603275
2264,129602.08214224
2265,166453.229676388
2266,179760.713959666
2267,140621.488546088
2268,251103.84556118
2269,97711.9293457219
2270,194292.14185101
2271,124456.361424617
2272,231483.339727562
2273,202064.611566226
2274,217182.177558715
2275,134801.64491253
2276,140660.77662612
2277,160353.976664607
2278,137157.97074579
2279,205638.081523314
2280,178291.325927636
2281,164718.867028072
2282,221508.438239163
2283,182217.304376181
2284,157220.514830527
2285,214020.982336233
2286,165046.260108783
2287,210075.122475383
2288,147248.826029912
2289,169621.710487636
2290,141976.792323556
2291,181500.879594272
2292,181817.316725345
2293,112953.305831725
2294,185689.744561118
2295,202197.959796535
2296,175849.861304242
2297,138472.339566063
2298,177359.299528101
2299,118303.491817813
2300,215417.255545278
2301,212280.490922598
2302,208279.119395977
2303,146458.662161656
2304,175898.718759718
2305,147450.049806525
2306,156329.516098765
2307,240001.408704354
2308,98033.8874020554
2309,146397.055455184
2310,161034.666460274
2311,215087.680506326
2312,193421.904417849
2313,205489.945814259
2314,143070.108715422
2315,237524.055510599
2316,175193.347904001
2317,183070.348207326
2318,233479.073797746
2319,142209.57776343
2320,244578.693211044
2321,145246.128547162
2322,141669.357026625
2323,180872.279710655
2324,168122.46550691
2325,216702.595603209
2326,189834.350075707
2327,146812.839903679
2328,175722.861779146
2329,159513.435019695
2330,146055.841725867
2331,123426.675758422
2332,210046.167658394
2333,183676.732694943
2334,166432.221946657
2335,124493.678239833
2336,198583.591737914
2337,207271.161023521
2338,170720.21119052
2339,151691.22735603
2340,116688.561157695
2341,157459.390625226
2342,190633.478731455
2343,204087.738709566
2344,134579.189591309
2345,206633.262637043
2346,123601.501451305
2347,247206.075815091
2348,176381.764518605
2349,161609.098199854
2350,142874.541299757
2351,206135.562845984
2352,144366.006851032
2353,167628.775213771
2354,196664.243410516
2355,151416.099324009
2356,222407.167559158
2357,180114.63280045
2358,242660.278653129
2359,161305.592951106
2360,188791.587345286
2361,206110.909060078
2362,187673.214291491
2363,163495.833406664
2364,166440.879961202
2365,219062.262113621
2366,234250.739761133
2367,183324.003246923
2368,137410.486727438
2369,189748.743378302
2370,162614.140150205
2371,176070.18866197
2372,178558.124716408
2373,152984.111360868
2374,134376.46255528
2375,184272.893375392
2376,197483.875269237
2377,136129.513092005
2378,209262.400188471
2379,141289.214679191
2380,182711.169160364
2381,138914.112641721
2382,106898.351439441
2383,172534.370870129
2384,167011.717320462
2385,167639.072850703
2386,232782.207137649
2387,137431.55007943
2388,126390.509528595
2389,248675.303232217
2390,221824.810183953
2391,130230.031110131
2392,181985.530943858
2393,257887.267426476
2394,207370.971847738
2395,162264.60234269
2396,141575.786556672
2397,164361.327324417
2398,118508.155529795
2399,150538.816739239
2400,195489.192373164
2401,120986.760316049
2402,145914.720776264
2403,125337.698406289
2404,143090.174769277
2405,188543.086434282
2406,177778.488009379
2407,149041.008820606
2408,180819.076923488
2409,158615.916869183
2410,200185.687633424
2411,166006.912324606
2412,174358.163810499
2413,160828.630139608
2414,139732.240144412
2415,256972.0078281
2416,173320.484629303
2417,130434.050073814
2418,206261.175762473
2419,230346.96833204
2420,195005.081448465
2421,176098.279587612
2422,191832.114279622
2423,153788.588201019
2424,215193.309018795
2425,246608.908016494
2426,161096.836118507
2427,129265.340750537
2428,184585.877074141
2429,138667.081736273
2430,204554.414803716
2431,236167.436548924
2432,186725.169048785
2433,213897.383633673
2434,117719.978654707
2435,261203.95864093
2436,215484.401620073
2437,177478.345557862
2438,156776.994827032
2439,178474.928265878
2440,168452.250322779
2441,174882.361448263
2442,185342.407593546
2443,189502.092380813
2444,106573.883370545
2445,138570.603596435
2446,144816.395876689
2447,186577.885170531
2448,150156.430299965
2449,183207.534568528
2450,185877.378395937
2451,205526.742519481
2452,184852.480268233
2453,82322.2170808622
2454,116965.863308727
2455,150758.036748775
2456,184267.188569982
2457,145092.625796823
2458,223445.167591587
2459,160558.552565456
2460,207229.091445907
2461,151939.647005185
2462,144817.547659164
2463,192833.754658928
2464,114065.655690128
2465,120175.99561139
2466,255885.183287516
2467,144882.297461232
2468,101518.534245528
2469,188929.017557812
2470,53878.4543676345
2471,156379.759024949
2472,127207.101701796
2473,138383.15404707
2474,208426.07195565
2475,146621.70935232
2476,132855.058487673
2477,127893.724518079
2478,124218.140921056
2479,218027.84669841
2480,172094.962829201
2481,210723.629639246
2482,188305.441661703
2483,212076.69386159
2484,158642.349865181
2485,170534.709203768
2486,157399.781416514
2487,238491.770891701
2488,142513.354824896
2489,191399.784858338
2490,153572.136691164
2491,180699.808091261
2492,195721.385931279
2493,176118.397790167
2494,228345.634562614
2495,151325.994471575
2496,147719.07747067
2497,102744.134478874
2498,183652.469501565
2499,117004.72088732
2500,159647.318005998
2501,139608.357904707
2502,226858.423499759
2503,67057.8243424424
2504,148018.809045545
2505,151396.92208428
2506,167348.257493924
2507,212313.150722322
2508,105533.595865004
2509,152212.593483627
2510,96091.4701877141
2511,221395.801574626
2512,164524.494740198
2513,201454.950311935
2514,137856.154598236
2515,183046.529008148
2516,136625.407898537
2517,224119.320179243
2518,168565.260618312
2519,209652.879941493
2520,188321.602281686
2521,177058.041392652
2522,168781.289940457
2523,193500.056244377
2524,189916.618739478
2525,216761.860916496
2526,141397.205032847
2527,127624.359097324
2528,198531.266858899
2529,145607.961402267
2530,131514.008018819
2531,212514.79694109
2532,181018.756979776
2533,143526.309992966
2534,181825.081537233
2535,208510.946672107
2536,199373.871564211
2537,145704.742441941
2538,111932.284805593
2539,170117.338277219
2540,120227.884911269
2541,133087.792964296
2542,130328.4212121
2543,155902.2588023
2544,186959.260027112
2545,141819.083170091
2546,147090.049642688
2547,214448.606382163
2548,120028.395841007
2549,181667.019567242
2550,188945.280181797
2551,162196.868710614
2552,210671.384027819
2553,168452.728908325
2554,134430.84123722
2555,122611.440393234
2556,164589.096735792
2557,154025.956166293
2558,145287.004023233
2559,146116.218476776
2560,194562.746434923
2561,202159.787890253
2562,216159.190275778
2563,143210.391751216
2564,181836.372472899
2565,189367.313266317
2566,176540.169696197
2567,149101.347369698
2568,151562.908511675
2569,120206.287677047
2570,210954.904199643
2571,110553.798105168
2572,136012.417501174
2573,169073.396871821
2574,169580.928424343
2575,115900.645923705
2576,183276.903403027
2577,194524.381966618
2578,158897.97128392
2579,194005.810523096
2580,199633.145582599
2581,194871.473720707
2582,123980.471798384
2583,241633.553835579
2584,176230.141862134
2585,106878.017667481
2586,115861.289858331
2587,226563.888820011
2588,230872.090912612
2589,190157.835841893
2590,151514.532397378
2591,154125.3615284
2592,201113.269240418
2593,138356.527981252
2594,196761.30977024
2595,180132.259917211
2596,145082.023317775
2597,171866.574803516
2598,116017.266096052
2599,169888.399902231
2600,144635.618515765
2601,142239.662155499
2602,160780.599825497
2603,171573.993303451
2604,140580.770796321
2605,217788.361227331
2606,173663.536900743
2607,223675.003663282
2608,171697.197903011
2609,232267.72162758
2610,129749.740533316
2611,138588.695536522
2612,149643.002810288
2613,151372.422798917
2614,191381.352183501
2615,131570.753218947
2616,127948.922046352
2617,233489.301497855
2618,157756.283408068
2619,39595.229126263
2620,236094.76548612
2621,159020.226515515
2622,149798.781926932
2623,213233.272026927
2624,218405.584967237
2625,174469.572020407
2626,148823.544751177
2627,172637.507495232
2628,136819.574006377
2629,144724.915653198
2630,160343.773250973
2631,129455.517912951
2632,208018.885354578
2633,144556.417637985
2634,153987.40273283
2635,148415.057703372
2636,268789.030331316
2637,159360.295909216
2638,177402.005432637
2639,157448.34167033
2640,160635.084056763
2641,171899.897098159
2642,224039.846417632
2643,250480.272895729
2644,143970.782774334
2645,217827.598671035
2646,111162.50243165
2647,174664.941610397
2648,140198.562947533
2649,141048.374279012
2650,185560.271715699
2651,150132.649598722
2652,184538.013641752
2653,185479.891370894
2654,186966.358381214
2655,108205.527376312
2656,174331.97885342
2657,196375.780121145
2658,135195.365298897
2659,145345.697412185
2660,195339.991999403
2661,195960.042674191
2662,191352.718257753
2663,186779.193558711
2664,168132.115271566
2665,177914.385664892
2666,217416.995415877
2667,63440.9779219017
2668,211803.718349885
2669,233949.154037406
2670,138328.132202123
2671,228378.733402682
2672,162923.93200762
2673,225901.863698918
2674,179206.835557492
2675,170821.031097366
2676,152964.063916319
2677,143722.206801857
2678,158082.85749127
2679,184440.022668587
2680,234388.687470544
2681,199083.957352906
2682,142979.434254939
2683,126131.365002326
2684,116453.890502366
2685,213772.116529285
2686,134275.740918972
2687,147551.966130553
2688,136555.191343561
2689,118357.099617172
2690,162640.473630766
2691,142445.192271599
2692,172573.308142161
2693,134163.848135371
2694,188849.619418861
2695,138965.176407393
2696,115873.726909954
2697,166534.133255281
2698,183732.051930558
2699,240400.517294067
2700,129874.60436024
2701,133591.188549177
2702,168163.960370517
2703,176213.36821512
2704,106536.070717965
2705,163852.418742395
2706,209140.202554411
2707,187784.177840028
2708,230471.127750856
2709,164111.781700034
2710,148410.478344403
2711,216773.207912437
2712,188420.281017916
2713,164184.630587928
2714,172559.755764304
2715,224014.038721669
2716,172792.188041792
2717,170078.937300604
2718,175920.614938842
2719,217171.082757817
2720,149738.650590297
2721,189658.021383666
2722,216729.273165793
2723,98383.2580781513
2724,170097.286075767
2725,137285.839008255
2726,96052.172649342
2727,251468.66454183
2728,82475.655922303
2729,146569.487154681
2730,183539.429503013
2731,141369.275641185
2732,162375.618878148
2733,136489.777703694
2734,212152.581378949
2735,150133.181569456
2736,123550.200998355
2737,164141.933399719
2738,158003.895940308
2739,158182.35256996
2740,176207.389726965
2741,179585.027059135
2742,169352.437805138
2743,187866.022169108
2744,186033.22981419
2745,174285.315623589
2746,171107.720261175
2747,185793.588759328
2748,157216.41910514
2749,159024.152505445
2750,168411.640127411
2751,174569.259380596
2752,167192.764005738
2753,193529.783504285
2754,185366.902865327
2755,147822.609590055
2756,211905.451601189
2757,161000.140660745
2758,246193.375557444
2759,173757.497904108
2760,166347.488768734
2761,198043.50618184
2762,173532.519024455
2763,170100.129096769
2764,204889.539803797
2765,188670.919598968
2766,255021.082380985
2767,192039.574589411
2768,37087.6880550716
2769,146262.142824019
2770,229112.697178682
2771,164034.087847252
2772,195819.142310035
2773,228125.41056835
2774,192524.395246732
2775,97793.7777164933
2776,204687.164404291
2777,200029.09817653
2778,209960.947118703
2779,122949.9377333
2780,134973.822837508
2781,176340.16747152
2782,149939.707779117
2783,208398.752491983
2784,214517.266327331
2785,209868.029425257
2786,206800.153233005
2787,238927.048758552
2788,204557.021305271
2789,130039.118042473
2790,163104.646596316
2791,136685.115459007
2792,221578.556162288
2793,233732.138798886
2794,105090.192972072
2795,203805.678010109
2796,162042.89989564
2797,158009.945055858
2798,168466.392716393
2799,158595.291182382
2800,135869.942943808
2801,146866.351121508
2802,119308.570964254
2803,157868.356618177
2804,144814.355458486
2805,117192.407198104
2806,163033.346841237
2807,216353.212420063
2808,153033.486452039
2809,115297.282501001
2810,233156.702198787
2811,174421.263563268
2812,170130.568415466
2813,175669.317573674
2814,163543.579125194
2815,139914.993305157
2816,163330.892175161
2817,201941.613413594
2818,183061.209090176
2819,106310.719383078
2820,88392.9362525294
2821,243151.64792376
2822,109748.774032477
2823,172042.722478441
2824,158700.525430015
2825,138602.347548292
2826,100229.509176964
2827,124075.845687451
2828,209918.853998122
2829,121694.910355082
2830,163826.469547299
2831,155511.616096132
2832,183742.088105917
2833,160895.71586754
2834,272228.1593487
2835,175809.304855471
2836,236166.235073008
2837,148483.424816856
2838,219171.14891082
2839,178559.899590159
2840,180318.53321629
2841,220005.791588573
2842,200621.952723253
2843,213647.404096112
2844,163840.221161823
2845,147626.668982935
2846,143705.986945888
2847,188320.622572713
2848,198337.878974988
2849,151548.448961127
2850,170183.717759171
2851,158656.630447349
2852,257048.530927159
2853,184548.093841571
2854,196806.945464221
2855,134184.319084439
2856,137681.442455003
2857,198470.893565534
2858,149025.082006344
2859,151589.091607439
2860,190319.260564974
2861,196272.549658493
2862,161689.971591514
2863,104137.709846914
2864,223053.732310562
2865,178617.272865787
2866,173938.777024464
2867,154620.139179507
2868,143145.215744772
2869,122288.564427458
2870,156024.212972903
2871,137475.074308405
2872,173839.380620766
2873,193322.452753034
2874,247551.156212508
2875,190869.632189491
2876,217300.659750194
2877,150875.339258973
2878,166182.576472111
2879,114751.871103355
2880,166023.818806073
2881,200704.565104903
2882,227850.641163575
2883,177383.773731038
2884,185718.125200826
2885,142991.671592869
2886,222306.097740288
2887,198148.002999913
2888,182444.38233683
2889,186920.927283578
2890,188483.448174449
2891,171359.288448446
